time_s,phase,joint_error_rad,target_error_m,effort_nm,penetration_m,receiver_x_m,receiver_y_m,receiver_z_m,arm_x_m,arm_y_m,arm_z_m,upper_x_m,upper_y_m,upper_z_m,payload_x_m,payload_y_m,payload_z_m
26.84000000000982,retreat,0.05741323362371731,0.10873110986150725,0.631030652493493,0.00036049937676973224,0.034457751771612956,-3.96742745947809e-09,0.05991359341106686,0.03552252603840685,-1.5007267636750476e-06,0.1507556543500403,0.08679205782111796,-4.022157978244428e-06,0.22576830383210775,0.13663176011396874,-9.98329656560195e-05,0.3001396635884301
26.850000000009832,retreat,0.053910586941632865,0.10810819833174326,0.6317088783340097,0.0003593376314542074,0.0344577606752231,-3.890602447848002e-09,0.05991356995737655,0.03552130432513687,-1.50383838627699e-06,0.15075574220026092,0.08652480879728076,-4.035471015715469e-06,0.2259495437993024,0.1361002041234708,-9.986097010434298e-05,0.3004970793494725
26.860000000009844,retreat,0.05043106748220305,0.10752606731765829,0.63668635101304,0.0003609641006153921,0.03445777380039098,-3.4053622526009075e-09,0.05991302228065657,0.03552898666183953,-1.5045320055952216e-06,0.15075510542236475,0.08627902338179647,-4.036234086877283e-06,0.22612017265692472,0.13560468130818235,-9.986329421265478e-05,0.3008336781522911
26.870000000009856,retreat,0.04697123437907602,0.10697773824130774,0.6425478968212417,0.00036486742733754616,0.03445781122549354,-2.7347006534284013e-09,0.059912221827325016,0.03554415704491999,-1.502731587849776e-06,0.15075422218572004,0.08605059545698265,-4.025864974131765e-06,0.22628282479238584,0.13513868997194767,-9.984291690094198e-05,0.3011519812360148
26.88000000000987,retreat,0.04352727996451533,0.10645417074925896,0.6570408342737721,0.0003705040545327833,0.034457843741585906,-1.7756387263312412e-09,0.059911104374123614,0.035564351945558154,-1.4988610126179247e-06,0.15075285281520243,0.08583467767493536,-4.006170159331912e-06,0.22643881825216097,0.13469449039030687,-9.980478458326334e-05,0.30145751602715265
26.89000000000988,retreat,0.04008954919522467,0.10594429292753625,0.6736379957608847,0.00037712694132730634,0.0344578815036469,-6.736433182108481e-10,0.0599098738870997,0.035587391764118605,-1.493715533616713e-06,0.15075132355572796,0.08562533095424485,-3.980398758113984e-06,0.22659114522793078,0.1342620138317292,-9.97547441824389e-05,0.3017551663711707
26.900000000009893,retreat,0.03664895618553632,0.10543620014415683,0.6905713499024273,0.0003840984516030387,0.034457924820596474,3.848224690294888e-10,0.05990864547296013,0.03561124941006998,-1.487580199285854e-06,0.15074977635275386,0.08541720406526583,-3.952054201065286e-06,0.22674215248448537,0.13383022156566546,-9.969958373923513e-05,0.3020501539333757
26.910000000009905,retreat,0.033201395942248024,0.10491885824711579,0.7058242124462026,0.0003906339958459649,0.03445796999269204,1.3222809409907388e-09,0.059907594766865586,0.03563319027878161,-1.4812794729666956e-06,0.15074846832169123,0.08520407271643664,-3.924455597457965e-06,0.22689443945844426,0.13338930426330803,-9.964616676286361e-05,0.3023479323430664
26.920000000009917,retreat,0.029748654932611696,0.10438316176555697,0.7146208353727843,0.0003959206852293976,0.03445798796001876,2.2575443181516164e-09,0.059906698813579545,0.03565000015812317,-1.4758305972931152e-06,0.15074724277921564,0.08497909405453008,-3.900263684807753e-06,0.22705004581037394,0.13293141087511595,-9.960023903767901e-05,0.30265335563946905
26.93000000000993,retreat,0.02626301096576189,0.10381971805465835,0.7213570323454519,0.00039970284268102315,0.03445801771611544,2.891008245298199e-09,0.059906048691835904,0.03566233239693932,-1.4713643606105442e-06,0.1507463053812631,0.08474015059314219,-3.8827233593621835e-06,0.2272108483200826,0.13244687231768662,-9.956642545282602e-05,0.30296840275992026
26.94000000000994,retreat,0.022774956096132226,0.10322473584118344,0.7215647481968972,0.0004014253593326882,0.03445802206407641,3.194169873044217e-09,0.059905919211018954,0.035666453745445664,-1.4677013998667943e-06,0.15074608733069333,0.08448350380827656,-3.872667828887927e-06,0.22737738824262024,0.13193325651211082,-9.954972800806904e-05,0.30329721993073067
26.950000000009954,retreat,0.019243360191155356,0.102594095367517,0.7183237665397257,0.00040107776567954837,0.03445803616003227,3.3338465564580755e-09,0.059905952758747855,0.03566501331848242,-1.4665813971442843e-06,0.150745987235771,0.08420859184350957,-3.871999077503796e-06,0.2275506298607111,0.13138581511867098,-9.954984774663926e-05,0.30363901556200396
26.960000000009966,retreat,0.01571456998634113,0.10193029052937776,0.7080712727685636,0.0003984245357221582,0.034458018528946865,3.0852900997913046e-09,0.0599065749854277,0.03565438501306467,-1.4663626933773821e-06,0.15074672379870196,0.08391432685757466,-3.879792931912873e-06,0.22772990988728897,0.13080761074277666,-9.956865430439625e-05,0.30399468585950373
